0.0628319 -0.00324695 -0.0439956 0.00347227 -0.0440089
0.188496 -0.00193367 -0.0631531 0.00210376 -0.0630047
0.314159 -0.00141446 -0.093757 0.0015218 -0.0938531
0.439823 -0.00318374 -0.115989 0.0032863 -0.116027
0.565487 -0.00184995 -0.133959 0.00182123 -0.133952
0.69115 -0.00195474 -0.147653 0.00198989 -0.147392
0.816814 -0.00261085 -0.157319 0.00243821 -0.15752
0.942478 -0.00214974 -0.16297 0.00171519 -0.16311
1.06814 -0.00166724 -0.167652 0.00153048 -0.167234
1.19381 -0.00155225 -0.170348 0.00140538 -0.170162
1.31947 -0.00178058 -0.1719 0.00218381 -0.171667
1.44513 -0.00153016 -0.173175 0.00158017 -0.172855
1.5708 -0.00142282 -0.172007 0.000777499 -0.171586
1.69646 -0.00105291 -0.171734 0.00117779 -0.171858
1.82212 -0.00122707 -0.171061 0.0017047 -0.171112
1.94779 -0.000913513 -0.170227 0.00178607 -0.169873
2.07345 -0.00112135 -0.168784 0.00124466 -0.168261
2.19911 -0.000601749 -0.167095 0.000476635 -0.167455
2.32478 -0.00110072 -0.165415 0.000323606 -0.165452
2.45044 -0.00126179 -0.16358 0.00158226 -0.163614
2.57611 -0.00115991 -0.161654 0.00116626 -0.161891
2.70177 -0.000390568 -0.16054 0.000390496 -0.160038
2.82743 -0.000535315 -0.159146 0.000756309 -0.159205
2.9531 -0.00099356 -0.156983 0.00118411 -0.157051
3.07876 -0.00121225 -0.155034 0.000574734 -0.154673
3.20442 -0.000133323 -0.153257 0.000540696 -0.152787
3.33009 1.85183e-05 -0.150834 -0.000117768 -0.151076
3.45575 -0.000295224 -0.149446 0.000421003 -0.149964
3.58142 -0.000529242 -0.148088 0.000684711 -0.148332
3.70708 -0.000808383 -0.146143 0.00106107 -0.145814
3.83274 -0.000339584 -0.144587 0.000160225 -0.144461
3.95841 -1.64254e-05 -0.143375 0.00081749 -0.142822
4.08407 0.000125639 -0.14149 0.000539321 -0.141286
4.20973 -0.000731311 -0.140069 2.07861e-05 -0.139278
4.3354 0.000161572 -0.137746 0.000772696 -0.136793
4.46106 -0.00111646 -0.136082 0.000376589 -0.136347
4.58673 -0.000194293 -0.135097 0.000298299 -0.135149
4.71239 -5.42578e-05 -0.133105 0.000896004 -0.13261
4.83805 -0.000814197 -0.131599 0.000722341 -0.131425
4.96372 -0.000213933 -0.130169 0.000564007 -0.129616
5.08938 -0.000515694 -0.128393 0.000571129 -0.128455
5.21504 0.000175954 -0.126516 0.00116404 -0.126862
5.34071 -0.000327324 -0.125908 4.92618e-05 -0.125379
5.46637 -0.000570816 -0.123428 0.00018116 -0.123621
5.59203 -0.000780768 -0.122944 0.000649401 -0.122034
5.7177 -6.43187e-05 -0.120893 0.000312287 -0.120241
5.84336 -0.000763299 -0.119442 0.000692914 -0.119587
5.96903 0.000183457 -0.118651 -0.000396413 -0.117784
6.09469 -0.000746697 -0.116868 -9.02085e-05 -0.116413
6.22035 0.000414942 -0.115774 0.000906751 -0.116316
6.34602 -0.000956337 -0.11385 0.000518854 -0.113389
6.47168 -0.000246683 -0.113577 0.000200904 -0.112562
6.59734 0.000313444 -0.112326 -4.77039e-05 -0.111496
6.72301 -0.000670861 -0.110947 0.000611501 -0.110594
6.84867 -0.000276396 -0.108883 0.000918511 -0.109106
6.97434 -0.000343036 -0.108581 0.000456537 -0.108352
7.1 -0.000177432 -0.106616 0.000641732 -0.10686
7.22566 -0.000582973 -0.105571 0.000400775 -0.10571
7.35133 -0.000153278 -0.104966 0.000146808 -0.104243
7.47699 -7.45417e-06 -0.103324 0.000888195 -0.103721
7.60265 -0.000593158 -0.102736 2.1303e-05 -0.102564
7.72832 -0.000494257 -0.101412 0.000506976 -0.101162
7.85398 -0.000279623 -0.100298 0.000816329 -0.100245
7.97965 -0.000323978 -0.0994233 9.4603e-05 -0.0984314
8.10531 -0.000521266 -0.0987807 0.000511946 -0.0983993
8.23097 -0.000323349 -0.0972794 0.000911441 -0.0973587
8.35664 -0.000434688 -0.0957787 9.52056e-05 -0.0959287
8.4823 0.000358154 -0.0953145 0.00058661 -0.0950747
8.60796 0.000171444 -0.0941789 1.92222e-05 -0.0943098
8.73363 -0.000352262 -0.0931486 0.000127555 -0.093203
