0 -0.499845 -0.500097
0.01 -0.482497 -0.48307
0.02 -0.467263 -0.467959
0.03 -0.453787 -0.454481
0.04 -0.441776 -0.442395
0.05 -0.43099 -0.431498
0.06 -0.421229 -0.421618
0.07 -0.412331 -0.412607
0.08 -0.404161 -0.404341
0.09 -0.396611 -0.396715
0.1 -0.389588 -0.38964
0.11 -0.383019 -0.383041
0.12 -0.376843 -0.376855
0.13 -0.371008 -0.371026
0.14 -0.365474 -0.365511
0.15 -0.360204 -0.360269
0.16 -0.355171 -0.355269
0.17 -0.350349 -0.350482
0.18 -0.345716 -0.345886
0.19 -0.341257 -0.341459
0.2 -0.336954 -0.337186
0.21 -0.332796 -0.333052
0.22 -0.32877 -0.329045
0.23 -0.324865 -0.325153
0.24 -0.321074 -0.321368
0.25 -0.317388 -0.317682
0.26 -0.3138 -0.314089
0.27 -0.310303 -0.310583
0.28 -0.306891 -0.307157
0.29 -0.303561 -0.30381
0.3 -0.300306 -0.300535
0.31 -0.297122 -0.29733
0.32 -0.294007 -0.294193
0.33 -0.290956 -0.291119
0.34 -0.287966 -0.288108
0.35 -0.285035 -0.285156
0.36 -0.282161 -0.282262
0.37 -0.27934 -0.279423
0.38 -0.276572 -0.27664
0.39 -0.273854 -0.273909
0.4 -0.271184 -0.271229
0.41 -0.268563 -0.268599
0.42 -0.265987 -0.266019
0.43 -0.263457 -0.263485
0.44 -0.26097 -0.260999
0.45 -0.258527 -0.258558
0.46 -0.256126 -0.256161
0.47 -0.253767 -0.253807
0.48 -0.251449 -0.251496
0.49 -0.24917 -0.249226
0.5 -0.246931 -0.246997
0.51 -0.244731 -0.244807
0.52 -0.242569 -0.242656
0.53 -0.240444 -0.240543
0.54 -0.238356 -0.238466
0.55 -0.236304 -0.236426
0.56 -0.234288 -0.234421
0.57 -0.232307 -0.23245
0.58 -0.23036 -0.230513
0.59 -0.228446 -0.228609
0.6 -0.226566 -0.226736
0.61 -0.224717 -0.224895
0.62 -0.2229 -0.223085
0.63 -0.221114 -0.221304
0.64 -0.219359 -0.219552
0.65 -0.217632 -0.217829
0.66 -0.215934 -0.216134
0.67 -0.214265 -0.214465
0.68 -0.212623 -0.212823
0.69 -0.211007 -0.211207
0.7 -0.209418 -0.209616
0.71 -0.207854 -0.20805
0.72 -0.206315 -0.206508
0.73 -0.2048 -0.204989
0.74 -0.203309 -0.203494
0.75 -0.20184 -0.20202
0.76 -0.200394 -0.200569
0.77 -0.19897 -0.19914
0.78 -0.197568 -0.197732
0.79 -0.196186 -0.196344
0.8 -0.194824 -0.194976
0.81 -0.193483 -0.193629
0.82 -0.192161 -0.1923
0.83 -0.190858 -0.190991
0.84 -0.189574 -0.189701
0.85 -0.188308 -0.188429
0.86 -0.18706 -0.187175
0.87 -0.185829 -0.185938
0.88 -0.184616 -0.18472
0.89 -0.183419 -0.183518
0.9 -0.182239 -0.182332
0.91 -0.181076 -0.181164
0.92 -0.179928 -0.180011
0.93 -0.178796 -0.178875
0.94 -0.17768 -0.177754
0.95 -0.176578 -0.176649
0.96 -0.175492 -0.175558
0.97 -0.174421 -0.174483
0.98 -0.173364 -0.173422
0.99 -0.172321 -0.172376
1 -0.171292 -0.171344
1.01 -0.170277 -0.170326
1.02 -0.169276 -0.169321
1.03 -0.168287 -0.16833
1.04 -0.167313 -0.167353
1.05 -0.166351 -0.166388
1.06 -0.165401 -0.165436
1.07 -0.164465 -0.164497
1.08 -0.16354 -0.163571
1.09 -0.162628 -0.162656
1.1 -0.161727 -0.161754
1.11 -0.160838 -0.160863
1.12 -0.159961 -0.159984
1.13 -0.159095 -0.159116
1.14 -0.15824 -0.15826
1.15 -0.157396 -0.157414
1.16 -0.156562 -0.15658
1.17 -0.155739 -0.155756
1.18 -0.154926 -0.154942
1.19 -0.154123 -0.154139
1.2 -0.15333 -0.153345
1.21 -0.152547 -0.152562
1.22 -0.151773 -0.151788
1.23 -0.151009 -0.151024
1.24 -0.150253 -0.150269
1.25 -0.149506 -0.149523
1.26 -0.148769 -0.148786
1.27 -0.148039 -0.148058
1.28 -0.147318 -0.147339
1.29 -0.146606 -0.146628
1.3 -0.145901 -0.145926
1.31 -0.145205 -0.145231
1.32 -0.144516 -0.144545
1.33 -0.143834 -0.143867
1.34 -0.143161 -0.143196
1.35 -0.142494 -0.142533
1.36 -0.141835 -0.141877
1.37 -0.141183 -0.141229
1.38 -0.140538 -0.140587
1.39 -0.1399 -0.139953
1.4 -0.139268 -0.139326
1.41 -0.138643 -0.138705
1.42 -0.138025 -0.138092
1.43 -0.137413 -0.137484
1.44 -0.136807 -0.136883
1.45 -0.136208 -0.136289
1.46 -0.135615 -0.1357
1.47 -0.135028 -0.135118
1.48 -0.134447 -0.134542
1.49 -0.133872 -0.133971
1.5 -0.133302 -0.133406
1.51 -0.132739 -0.132847
1.52 -0.132181 -0.132294
1.53 -0.131629 -0.131746
1.54 -0.131082 -0.131203
1.55 -0.130541 -0.130666
1.56 -0.130005 -0.130134
1.57 -0.129475 -0.129607
1.58 -0.12895 -0.129085
1.59 -0.12843 -0.128567
1.6 -0.127915 -0.128055
1.61 -0.127405 -0.127548
1.62 -0.126901 -0.127045
1.63 -0.126401 -0.126547
1.64 -0.125907 -0.126054
1.65 -0.125417 -0.125565
1.66 -0.124932 -0.12508
1.67 -0.124451 -0.1246
1.68 -0.123975 -0.124124
1.69 -0.123504 -0.123652
1.7 -0.123038 -0.123184
1.71 -0.122575 -0.122721
1.72 -0.122118 -0.122261
1.73 -0.121664 -0.121806
1.74 -0.121215 -0.121354
1.75 -0.12077 -0.120906
1.76 -0.120329 -0.120462
1.77 -0.119892 -0.120022
1.78 -0.119459 -0.119585
1.79 -0.11903 -0.119152
1.8 -0.118605 -0.118723
1.81 -0.118183 -0.118297
1.82 -0.117765 -0.117875
1.83 -0.117351 -0.117456
1.84 -0.11694 -0.11704
1.85 -0.116533 -0.116627
1.86 -0.116129 -0.116218
1.87 -0.115729 -0.115812
1.88 -0.115332 -0.11541
1.89 -0.114937 -0.11501
1.9 -0.114547 -0.114614
1.91 -0.114159 -0.11422
1.92 -0.113774 -0.11383
1.93 -0.113392 -0.113443
1.94 -0.113013 -0.113058
1.95 -0.112637 -0.112676
1.96 -0.112263 -0.112298
1.97 -0.111892 -0.111922
1.98 -0.111524 -0.111549
1.99 -0.111159 -0.111179
2 -0.110796 -0.110811
2.01 -0.110435 -0.110446
2.02 -0.110077 -0.110084
2.03 -0.109721 -0.109724
2.04 -0.109368 -0.109368
2.05 -0.109017 -0.109013
2.06 -0.108668 -0.108661
2.07 -0.108322 -0.108312
2.08 -0.107978 -0.107966
2.09 -0.107636 -0.107621
2.1 -0.107296 -0.10728
2.11 -0.106958 -0.10694
2.12 -0.106623 -0.106603
2.13 -0.106289 -0.106269
2.14 -0.105958 -0.105937
2.15 -0.105628 -0.105607
2.16 -0.105301 -0.10528
2.17 -0.104976 -0.104954
2.18 -0.104652 -0.104632
2.19 -0.104331 -0.104311
2.2 -0.104012 -0.103993
2.21 -0.103694 -0.103677
2.22 -0.103379 -0.103363
2.23 -0.103065 -0.103051
2.24 -0.102754 -0.102742
2.25 -0.102444 -0.102434
2.26 -0.102137 -0.102129
2.27 -0.101831 -0.101826
2.28 -0.101527 -0.101525
2.29 -0.101225 -0.101226
2.3 -0.100926 -0.10093
2.31 -0.100628 -0.100635
2.32 -0.100332 -0.100342
2.33 -0.100038 -0.100051
2.34 -0.0997458 -0.0997627
2.35 -0.0994557 -0.099476
2.36 -0.0991675 -0.0991912
2.37 -0.0988813 -0.0989084
2.38 -0.098597 -0.0986275
2.39 -0.0983147 -0.0983485
2.4 -0.0980343 -0.0980714
2.41 -0.0977558 -0.0977961
2.42 -0.0974793 -0.0975228
2.43 -0.0972047 -0.0972512
2.44 -0.096932 -0.0969814
2.45 -0.0966612 -0.0967135
2.46 -0.0963924 -0.0964473
2.47 -0.0961254 -0.0961828
2.48 -0.0958604 -0.0959201
2.49 -0.0955972 -0.0956591
2.5 -0.0953359 -0.0953998
2.51 -0.0950764 -0.0951422
2.52 -0.0948188 -0.0948862
2.53 -0.0945631 -0.0946318
2.54 -0.0943091 -0.094379
2.55 -0.094057 -0.0941279
2.56 -0.0938066 -0.0938783
2.57 -0.093558 -0.0936302
2.58 -0.0933111 -0.0933837
2.59 -0.093066 -0.0931386
2.6 -0.0928225 -0.0928951
2.61 -0.0925808 -0.092653
2.62 -0.0923407 -0.0924124
2.63 -0.0921022 -0.0921731
2.64 -0.0918654 -0.0919353
2.65 -0.0916301 -0.0916989
2.66 -0.0913964 -0.0914638
2.67 -0.0911642 -0.0912301
2.68 -0.0909335 -0.0909977
2.69 -0.0907042 -0.0907666
2.7 -0.0904764 -0.0905367
2.71 -0.0902501 -0.0903082
2.72 -0.0900251 -0.0900809
2.73 -0.0898015 -0.0898548
2.74 -0.0895791 -0.0896299
2.75 -0.0893581 -0.0894062
2.76 -0.0891384 -0.0891837
2.77 -0.0889199 -0.0889624
2.78 -0.0887026 -0.0887421
2.79 -0.0884864 -0.088523
2.8 -0.0882715 -0.088305
2.81 -0.0880576 -0.0880881
2.82 -0.0878448 -0.0878723
2.83 -0.0876331 -0.0876576
2.84 -0.0874224 -0.0874439
2.85 -0.0872127 -0.0872312
2.86 -0.0870041 -0.0870195
2.87 -0.0867963 -0.0868088
2.88 -0.0865895 -0.0865992
2.89 -0.0863836 -0.0863905
2.9 -0.0861786 -0.0861828
2.91 -0.0859744 -0.085976
2.92 -0.0857711 -0.0857702
2.93 -0.0855686 -0.0855653
2.94 -0.0853669 -0.0853614
2.95 -0.085166 -0.0851584
2.96 -0.0849659 -0.0849562
2.97 -0.0847665 -0.084755
2.98 -0.0845678 -0.0845547
2.99 -0.0843698 -0.0843552
3 -0.0841726 -0.0841566
3.01 -0.083976 -0.0839589
3.02 -0.0837801 -0.0837621
3.03 -0.0835849 -0.0835661
3.04 -0.0833904 -0.083371
3.05 -0.0831965 -0.0831767
3.06 -0.0830032 -0.0829832
3.07 -0.0828106 -0.0827906
3.08 -0.0826186 -0.0825988
3.09 -0.0824273 -0.0824078
3.1 -0.0822366 -0.0822177
3.11 -0.0820465 -0.0820283
3.12 -0.0818571 -0.0818398
3.13 -0.0816682 -0.0816521
3.14 -0.0814801 -0.0814652
3.15 -0.0812925 -0.0812791
3.16 -0.0811056 -0.0810938
3.17 -0.0809193 -0.0809093
3.18 -0.0807336 -0.0807256
3.19 -0.0805486 -0.0805427
3.2 -0.0803643 -0.0803606
3.21 -0.0801806 -0.0801793
3.22 -0.0799975 -0.0799988
3.23 -0.0798152 -0.0798191
3.24 -0.0796335 -0.0796401
3.25 -0.0794525 -0.079462
3.26 -0.0792722 -0.0792846
3.27 -0.0790926 -0.079108
3.28 -0.0789137 -0.0789322
3.29 -0.0787355 -0.0787572
3.3 -0.078558 -0.078583
3.31 -0.0783813 -0.0784095
3.32 -0.0782053 -0.0782368
3.33 -0.0780301 -0.0780649
3.34 -0.0778557 -0.0778938
3.35 -0.077682 -0.0777234
3.36 -0.0775091 -0.0775538
3.37 -0.077337 -0.077385
3.38 -0.0771656 -0.0772169
3.39 -0.0769951 -0.0770497
3.4 -0.0768254 -0.0768831
3.41 -0.0766565 -0.0767174
3.42 -0.0764885 -0.0765524
3.43 -0.0763212 -0.0763881
3.44 -0.0761548 -0.0762246
3.45 -0.0759893 -0.0760619
3.46 -0.0758246 -0.0758999
3.47 -0.0756607 -0.0757386
3.48 -0.0754977 -0.0755781
3.49 -0.0753356 -0.0754184
3.5 -0.0751743 -0.0752593
3.51 -0.0750139 -0.075101
3.52 -0.0748544 -0.0749435
3.53 -0.0746957 -0.0747866
3.54 -0.0745379 -0.0746305
3.55 -0.074381 -0.0744751
3.56 -0.074225 -0.0743204
3.57 -0.0740698 -0.0741664
3.58 -0.0739155 -0.0740132
3.59 -0.073762 -0.0738606
3.6 -0.0736094 -0.0737087
3.61 -0.0734577 -0.0735576
3.62 -0.0733068 -0.0734071
3.63 -0.0731567 -0.0732572
3.64 -0.0730075 -0.0731081
3.65 -0.0728592 -0.0729596
3.66 -0.0727116 -0.0728118
3.67 -0.0725649 -0.0726647
3.68 -0.072419 -0.0725182
3.69 -0.0722739 -0.0723724
3.7 -0.0721297 -0.0722272
3.71 -0.0719862 -0.0720827
3.72 -0.0718434 -0.0719388
3.73 -0.0717015 -0.0717955
3.74 -0.0715603 -0.0716528
3.75 -0.0714198 -0.0715108
3.76 -0.0712801 -0.0713693
3.77 -0.0711412 -0.0712285
3.78 -0.0710029 -0.0710883
3.79 -0.0708653 -0.0709487
3.8 -0.0707285 -0.0708096
3.81 -0.0705923 -0.0706711
3.82 -0.0704568 -0.0705333
3.83 -0.0703219 -0.0703959
3.84 -0.0701877 -0.0702592
3.85 -0.0700541 -0.070123
3.86 -0.0699211 -0.0699874
3.87 -0.0697887 -0.0698523
3.88 -0.0696569 -0.0697178
3.89 -0.0695257 -0.0695838
3.9 -0.0693951 -0.0694503
3.91 -0.069265 -0.0693174
3.92 -0.0691355 -0.0691849
3.93 -0.0690065 -0.069053
3.94 -0.068878 -0.0689216
3.95 -0.06875 -0.0687908
3.96 -0.0686225 -0.0686604
3.97 -0.0684955 -0.0685305
3.98 -0.068369 -0.0684011
3.99 -0.0682429 -0.0682722
4 -0.0681173 -0.0681438
4.01 -0.0679921 -0.0680159
4.02 -0.0678674 -0.0678884
4.03 -0.0677431 -0.0677615
4.04 -0.0676191 -0.0676349
4.05 -0.0674956 -0.0675089
4.06 -0.0673725 -0.0673833
4.07 -0.0672497 -0.0672582
4.08 -0.0671274 -0.0671335
4.09 -0.0670054 -0.0670092
4.1 -0.0668838 -0.0668855
4.11 -0.0667625 -0.0667621
4.12 -0.0666416 -0.0666392
4.13 -0.066521 -0.0665167
4.14 -0.0664007 -0.0663947
4.15 -0.0662808 -0.0662731
4.16 -0.0661612 -0.0661519
4.17 -0.066042 -0.0660312
4.18 -0.065923 -0.0659108
4.19 -0.0658044 -0.0657909
4.2 -0.0656861 -0.0656714
4.21 -0.0655681 -0.0655524
4.22 -0.0654504 -0.0654337
4.23 -0.065333 -0.0653154
4.24 -0.065216 -0.0651976
4.25 -0.0650992 -0.0650802
4.26 -0.0649827 -0.0649631
4.27 -0.0648665 -0.0648465
4.28 -0.0647507 -0.0647303
4.29 -0.0646351 -0.0646144
4.3 -0.0645199 -0.064499
4.31 -0.0644049 -0.064384
4.32 -0.0642902 -0.0642693
4.33 -0.0641759 -0.0641551
4.34 -0.0640619 -0.0640412
4.35 -0.0639481 -0.0639278
4.36 -0.0638347 -0.0638147
4.37 -0.0637216 -0.063702
4.38 -0.0636088 -0.0635897
4.39 -0.0634963 -0.0634778
4.4 -0.0633842 -0.0633663
4.41 -0.0632723 -0.0632551
4.42 -0.0631608 -0.0631444
4.43 -0.0630497 -0.063034
4.44 -0.0629388 -0.062924
4.45 -0.0628283 -0.0628144
4.46 -0.0627181 -0.0627052
4.47 -0.0626083 -0.0625963
4.48 -0.0624988 -0.0624878
4.49 -0.0623897 -0.0623797
4.5 -0.0622809 -0.062272
4.51 -0.0621724 -0.0621646
4.52 -0.0620644 -0.0620576
4.53 -0.0619566 -0.061951
4.54 -0.0618493 -0.0618447
4.55 -0.0617423 -0.0617389
4.56 -0.0616357 -0.0616333
4.57 -0.0615294 -0.0615282
4.58 -0.0614235 -0.0614234
4.59 -0.0613181 -0.061319
4.6 -0.0612129 -0.061215
4.61 -0.0611082 -0.0611113
4.62 -0.0610039 -0.0610079
4.63 -0.0608999 -0.060905
4.64 -0.0607963 -0.0608024
4.65 -0.0606931 -0.0607001
4.66 -0.0605903 -0.0605982
4.67 -0.0604879 -0.0604967
4.68 -0.0603859 -0.0603955
4.69 -0.0602843 -0.0602947
4.7 -0.0601831 -0.0601942
4.71 -0.0600823 -0.0600941
4.72 -0.0599819 -0.0599944
4.73 -0.0598818 -0.0598949
4.74 -0.0597822 -0.0597959
4.75 -0.059683 -0.0596971
4.76 -0.0595841 -0.0595988
4.77 -0.0594857 -0.0595007
4.78 -0.0593877 -0.059403
4.79 -0.05929 -0.0593057
4.8 -0.0591928 -0.0592086
4.81 -0.0590959 -0.059112
4.82 -0.0589994 -0.0590156
4.83 -0.0589033 -0.0589196
4.84 -0.0588076 -0.0588239
4.85 -0.0587123 -0.0587286
4.86 -0.0586174 -0.0586336
4.87 -0.0585228 -0.0585389
4.88 -0.0584287 -0.0584445
4.89 -0.0583348 -0.0583505
4.9 -0.0582414 -0.0582567
4.91 -0.0581484 -0.0581633
4.92 -0.0580557 -0.0580703
4.93 -0.0579633 -0.0579775
4.94 -0.0578714 -0.0578851
4.95 -0.0577797 -0.057793
4.96 -0.0576885 -0.0577011
4.97 -0.0575975 -0.0576096
4.98 -0.057507 -0.0575185
4.99 -0.0574167 -0.0574276
5 -0.0573268 -0.057337
5.01 -0.0572373 -0.0572467
5.02 -0.057148 -0.0571568
5.03 -0.0570591 -0.0570671
5.04 -0.0569705 -0.0569777
5.05 -0.0568822 -0.0568887
5.06 -0.0567943 -0.0567999
5.07 -0.0567066 -0.0567114
5.08 -0.0566192 -0.0566232
5.09 -0.0565322 -0.0565353
5.1 -0.0564454 -0.0564477
5.11 -0.0563589 -0.0563604
5.12 -0.0562728 -0.0562734
5.13 -0.0561869 -0.0561866
5.14 -0.0561012 -0.0561001
5.15 -0.0560159 -0.056014
5.16 -0.0559308 -0.055928
5.17 -0.055846 -0.0558424
5.18 -0.0557614 -0.0557571
5.19 -0.0556771 -0.055672
5.2 -0.0555931 -0.0555872
5.21 -0.0555093 -0.0555026
5.22 -0.0554258 -0.0554183
5.23 -0.0553425 -0.0553343
5.24 -0.0552595 -0.0552506
5.25 -0.0551766 -0.0551671
5.26 -0.0550941 -0.0550839
5.27 -0.0550117 -0.0550009
5.28 -0.0549296 -0.0549182
5.29 -0.0548477 -0.0548358
5.3 -0.0547661 -0.0547536
5.31 -0.0546846 -0.0546717
5.32 -0.0546034 -0.05459
5.33 -0.0545224 -0.0545085
5.34 -0.0544416 -0.0544274
5.35 -0.0543611 -0.0543464
5.36 -0.0542807 -0.0542657
5.37 -0.0542005 -0.0541853
5.38 -0.0541206 -0.0541051
5.39 -0.0540409 -0.0540251
5.4 -0.0539613 -0.0539454
5.41 -0.053882 -0.0538659
5.42 -0.0538029 -0.0537866
5.43 -0.0537239 -0.0537076
5.44 -0.0536452 -0.0536288
5.45 -0.0535667 -0.0535503
5.46 -0.0534883 -0.053472
5.47 -0.0534102 -0.0533939
5.48 -0.0533323 -0.053316
5.49 -0.0532545 -0.0532384
5.5 -0.053177 -0.053161
5.51 -0.0530996 -0.0530838
5.52 -0.0530225 -0.0530068
5.53 -0.0529455 -0.05293
5.54 -0.0528688 -0.0528535
5.55 -0.0527922 -0.0527772
5.56 -0.0527158 -0.0527011
5.57 -0.0526397 -0.0526252
5.58 -0.0525637 -0.0525496
5.59 -0.0524879 -0.0524741
5.6 -0.0524123 -0.0523989
5.61 -0.052337 -0.0523238
5.62 -0.0522618 -0.052249
5.63 -0.0521868 -0.0521744
5.64 -0.052112 -0.0521
5.65 -0.0520374 -0.0520258
5.66 -0.051963 -0.0519518
5.67 -0.0518888 -0.051878
5.68 -0.0518149 -0.0518044
5.69 -0.0517411 -0.051731
5.7 -0.0516675 -0.0516578
5.71 -0.0515941 -0.0515848
5.72 -0.051521 -0.051512
5.73 -0.051448 -0.0514394
5.74 -0.0513752 -0.051367
5.75 -0.0513027 -0.0512948
5.76 -0.0512304 -0.0512228
5.77 -0.0511582 -0.0511509
5.78 -0.0510863 -0.0510793
5.79 -0.0510146 -0.0510079
5.8 -0.0509431 -0.0509366
5.81 -0.0508718 -0.0508656
5.82 -0.0508007 -0.0507947
5.83 -0.0507298 -0.050724
5.84 -0.0506591 -0.0506535
5.85 -0.0505887 -0.0505832
5.86 -0.0505185 -0.0505131
5.87 -0.0504484 -0.0504431
5.88 -0.0503786 -0.0503733
5.89 -0.050309 -0.0503038
5.9 -0.0502396 -0.0502344
5.91 -0.0501704 -0.0501652
5.92 -0.0501015 -0.0500961
5.93 -0.0500327 -0.0500273
5.94 -0.0499642 -0.0499586
5.95 -0.0498959 -0.0498901
5.96 -0.0498277 -0.0498218
5.97 -0.0497598 -0.0497537
5.98 -0.0496921 -0.0496857
5.99 -0.0496247 -0.049618
6 -0.0495574 -0.0495504
6.01 -0.0494903 -0.0494829
6.02 -0.0494235 -0.0494157
6.03 -0.0493568 -0.0493486
6.04 -0.0492904 -0.0492817
6.05 -0.0492241 -0.049215
6.06 -0.0491581 -0.0491485
6.07 -0.0490923 -0.0490821
6.08 -0.0490267 -0.0490159
6.09 -0.0489612 -0.0489499
6.1 -0.048896 -0.0488841
6.11 -0.048831 -0.0488184
6.12 -0.0487662 -0.0487529
6.13 -0.0487015 -0.0486876
6.14 -0.0486371 -0.0486225
6.15 -0.0485729 -0.0485575
6.16 -0.0485088 -0.0484927
6.17 -0.048445 -0.0484281
6.18 -0.0483813 -0.0483636
6.19 -0.0483178 -0.0482993
6.2 -0.0482546 -0.0482352
6.21 -0.0481915 -0.0481713
6.22 -0.0481285 -0.0481075
6.23 -0.0480658 -0.048044
6.24 -0.0480033 -0.0479805
6.25 -0.0479409 -0.0479173
6.26 -0.0478787 -0.0478542
6.27 -0.0478167 -0.0477914
6.28 -0.0477548 -0.0477286
6.29 -0.0476931 -0.0476661
6.3 -0.0476316 -0.0476037
6.31 -0.0475703 -0.0475415
6.32 -0.0475091 -0.0474795
6.33 -0.0474481 -0.0474177
6.34 -0.0473873 -0.047356
6.35 -0.0473266 -0.0472945
6.36 -0.0472661 -0.0472332
6.37 -0.0472057 -0.047172
6.38 -0.0471455 -0.047111
6.39 -0.0470855 -0.0470502
6.4 -0.0470256 -0.0469896
6.41 -0.0469659 -0.0469291
6.42 -0.0469063 -0.0468688
6.43 -0.0468468 -0.0468087
6.44 -0.0467875 -0.0467488
6.45 -0.0467284 -0.046689
6.46 -0.0466694 -0.0466294
6.47 -0.0466106 -0.04657
6.48 -0.0465519 -0.0465107
6.49 -0.0464933 -0.0464517
6.5 -0.0464349 -0.0463928
6.51 -0.0463766 -0.046334
6.52 -0.0463184 -0.0462755
6.53 -0.0462604 -0.0462171
6.54 -0.0462025 -0.0461589
6.55 -0.0461448 -0.0461009
6.56 -0.0460872 -0.046043
6.57 -0.0460297 -0.0459853
6.58 -0.0459724 -0.0459278
6.59 -0.0459152 -0.0458704
6.6 -0.0458581 -0.0458132
6.61 -0.0458012 -0.0457562
6.62 -0.0457444 -0.0456994
6.63 -0.0456877 -0.0456427
6.64 -0.0456312 -0.0455862
6.65 -0.0455747 -0.0455299
6.66 -0.0455185 -0.0454737
6.67 -0.0454623 -0.0454177
6.68 -0.0454063 -0.0453619
6.69 -0.0453504 -0.0453063
6.7 -0.0452946 -0.0452508
6.71 -0.0452389 -0.0451954
6.72 -0.0451834 -0.0451403
6.73 -0.045128 -0.0450853
6.74 -0.0450727 -0.0450304
6.75 -0.0450176 -0.0449758
6.76 -0.0449626 -0.0449213
6.77 -0.0449077 -0.0448669
6.78 -0.044853 -0.0448127
6.79 -0.0447983 -0.0447587
6.8 -0.0447438 -0.0447049
6.81 -0.0446895 -0.0446511
6.82 -0.0446352 -0.0445976
6.83 -0.0445811 -0.0445442
6.84 -0.0445271 -0.044491
6.85 -0.0444733 -0.0444379
6.86 -0.0444196 -0.044385
6.87 -0.044366 -0.0443322
6.88 -0.0443125 -0.0442796
6.89 -0.0442592 -0.0442271
6.9 -0.044206 -0.0441748
6.91 -0.044153 -0.0441227
6.92 -0.0441 -0.0440706
6.93 -0.0440472 -0.0440188
6.94 -0.0439946 -0.0439671
6.95 -0.043942 -0.0439155
6.96 -0.0438897 -0.0438641
6.97 -0.0438374 -0.0438128
6.98 -0.0437853 -0.0437616
6.99 -0.0437333 -0.0437106
7 -0.0436815 -0.0436598
7.01 -0.0436298 -0.043609
7.02 -0.0435782 -0.0435585
7.03 -0.0435268 -0.043508
7.04 -0.0434755 -0.0434577
7.05 -0.0434243 -0.0434075
7.06 -0.0433733 -0.0433575
7.07 -0.0433224 -0.0433076
7.08 -0.0432717 -0.0432578
7.09 -0.0432211 -0.0432082
7.1 -0.0431706 -0.0431587
7.11 -0.0431203 -0.0431093
7.12 -0.0430702 -0.04306
7.13 -0.0430201 -0.0430109
7.14 -0.0429703 -0.0429619
7.15 -0.0429205 -0.042913
7.16 -0.0428709 -0.0428642
7.17 -0.0428214 -0.0428156
7.18 -0.0427721 -0.0427671
7.19 -0.0427229 -0.0427187
7.2 -0.0426739 -0.0426704
7.21 -0.042625 -0.0426222
7.22 -0.0425763 -0.0425742
7.23 -0.0425277 -0.0425263
7.24 -0.0424792 -0.0424784
7.25 -0.0424309 -0.0424307
7.26 -0.0423827 -0.0423832
7.27 -0.0423346 -0.0423357
7.28 -0.0422867 -0.0422883
7.29 -0.0422389 -0.0422411
7.3 -0.0421913 -0.042194
7.31 -0.0421438 -0.0421469
7.32 -0.0420965 -0.0421
7.33 -0.0420493 -0.0420532
7.34 -0.0420022 -0.0420065
7.35 -0.0419552 -0.0419599
7.36 -0.0419084 -0.0419134
7.37 -0.0418618 -0.041867
7.38 -0.0418152 -0.0418208
7.39 -0.0417688 -0.0417746
7.4 -0.0417226 -0.0417285
7.41 -0.0416764 -0.0416826
7.42 -0.0416304 -0.0416367
7.43 -0.0415845 -0.0415909
7.44 -0.0415388 -0.0415453
7.45 -0.0414932 -0.0414997
7.46 -0.0414477 -0.0414543
7.47 -0.0414023 -0.0414089
7.48 -0.0413571 -0.0413637
7.49 -0.041312 -0.0413185
7.5 -0.041267 -0.0412735
7.51 -0.0412221 -0.0412285
7.52 -0.0411774 -0.0411837
7.53 -0.0411327 -0.0411389
7.54 -0.0410882 -0.0410943
7.55 -0.0410438 -0.0410498
7.56 -0.0409996 -0.0410053
7.57 -0.0409554 -0.040961
7.58 -0.0409114 -0.0409167
7.59 -0.0408674 -0.0408726
7.6 -0.0408236 -0.0408285
7.61 -0.0407799 -0.0407846
7.62 -0.0407363 -0.0407407
7.63 -0.0406928 -0.040697
7.64 -0.0406494 -0.0406533
7.65 -0.0406062 -0.0406098
7.66 -0.040563 -0.0405663
7.67 -0.0405199 -0.040523
7.68 -0.040477 -0.0404798
7.69 -0.0404341 -0.0404366
7.7 -0.0403913 -0.0403936
7.71 -0.0403487 -0.0403506
7.72 -0.0403061 -0.0403078
7.73 -0.0402636 -0.0402651
7.74 -0.0402213 -0.0402224
7.75 -0.040179 -0.0401799
7.76 -0.0401368 -0.0401375
7.77 -0.0400947 -0.0400951
7.78 -0.0400527 -0.0400529
7.79 -0.0400108 -0.0400108
7.8 -0.039969 -0.0399688
7.81 -0.0399273 -0.0399269
7.82 -0.0398856 -0.0398851
7.83 -0.0398441 -0.0398434
7.84 -0.0398026 -0.0398018
7.85 -0.0397612 -0.0397603
7.86 -0.0397199 -0.0397189
7.87 -0.0396787 -0.0396776
7.88 -0.0396376 -0.0396365
7.89 -0.0395966 -0.0395954
7.9 -0.0395556 -0.0395545
7.91 -0.0395147 -0.0395136
7.92 -0.0394739 -0.0394729
7.93 -0.0394332 -0.0394322
7.94 -0.0393926 -0.0393917
7.95 -0.039352 -0.0393513
7.96 -0.0393116 -0.039311
7.97 -0.0392712 -0.0392708
7.98 -0.0392308 -0.0392307
7.99 -0.0391906 -0.0391907
8 -0.0391504 -0.0391508
8.01 -0.0391104 -0.0391111
