0 -0.496846 -0.503176
0.01 -0.479334 -0.484666
0.02 -0.463729 -0.466671
0.03 -0.446353 -0.451775
0.04 -0.430759 -0.437052
0.05 -0.417626 -0.423946
0.06 -0.404903 -0.409696
0.07 -0.390054 -0.397341
0.08 -0.379979 -0.384828
0.09 -0.367616 -0.373659
0.1 -0.358155 -0.361486
0.11 -0.347872 -0.354575
0.12 -0.339214 -0.342457
0.13 -0.330994 -0.335432
0.14 -0.32055 -0.325751
0.15 -0.314447 -0.317405
0.16 -0.307488 -0.310267
0.17 -0.29898 -0.302249
0.18 -0.292437 -0.293848
0.19 -0.28494 -0.289562
0.2 -0.279294 -0.282785
0.21 -0.272217 -0.27652
0.22 -0.267754 -0.269969
0.23 -0.26146 -0.265003
0.24 -0.257003 -0.260294
0.25 -0.252239 -0.255848
0.26 -0.246371 -0.250689
0.27 -0.240789 -0.24641
0.28 -0.239315 -0.24035
0.29 -0.232759 -0.236055
0.3 -0.22948 -0.232064
0.31 -0.226835 -0.228867
0.32 -0.221837 -0.224942
0.33 -0.218621 -0.22046
0.34 -0.214607 -0.218373
0.35 -0.211364 -0.214988
0.36 -0.208912 -0.210963
0.37 -0.206005 -0.207951
0.38 -0.2028 -0.20383
0.39 -0.199854 -0.201162
0.4 -0.196811 -0.19895
0.41 -0.193122 -0.195203
0.42 -0.191074 -0.193699
0.43 -0.188543 -0.189688
0.44 -0.186069 -0.188427
0.45 -0.182542 -0.185138
0.46 -0.18222 -0.18238
0.47 -0.178814 -0.180886
0.48 -0.176561 -0.178917
0.49 -0.174092 -0.176397
0.5 -0.172777 -0.174742
0.51 -0.169877 -0.172226
0.52 -0.169005 -0.170155
0.53 -0.166143 -0.167779
0.54 -0.164381 -0.166633
0.55 -0.162776 -0.164599
0.56 -0.16158 -0.162554
0.57 -0.15905 -0.159832
0.58 -0.156522 -0.158939
0.59 -0.155622 -0.157763
0.6 -0.15411 -0.15608
0.61 -0.152821 -0.154662
0.62 -0.150579 -0.1523
0.63 -0.149425 -0.150287
0.64 -0.148222 -0.149908
